OTU	SM43_01	SM44_01	SM01_02	SM05_02	SM06_02	SM07_02	SM08_02	SM09_02	SM11_02	SM12_02	SM13_02	SM15_02	SM17_02	SM18_02	SM19_02	SM20_02	SM21_02	SM22_02	SM23_02	SM24_02	SM25_02	SM26_02	SM28_02	SM29_02	SM30_02	SM31_02	SM32_02	SM33_02	SM34_02	SM35_02	SM38_02	SM39_02	SM40_02	SM41_02	SM42_02	SM20_03	SM21_03	SM22_03	SM23_03	SM24_03	SM25_03	SM26_03	SM28_03	SM29_03	SM30_03	SM31_03	SM32_03	SM33_03	SM34_03	SM35_03	SM37_03	SM38_03	SM39_03	SM40_03	SM41_03	SM01_01	SM02_01	SM03_01	SM04_01	SM05_01	SM06_01	SM07_01	SM08_01	SM09_01	SM11_01	SM12_01	SM13_01	SM15_01	SM17_01	SM18_01	SM19_01	SM20_01	SM21_01	SM22_01	SM23_01	SM25_01	SM26_01	SM28_01	SM29_01	SM30_01	SM31_01	SM32_01	SM33_01	SM34_01	SM35_01	SM37_01	SM38_01	SM39_01	SM40_01	SM41_01	SM42_01	SM02_02	SM03_02	SM04_02	SM43_02	SM44_02	SM01_03	SM02_03	SM03_03	SM04_03	SM05_03	SM06_03	SM07_03	SM08_03	SM09_03	SM11_03	SM12_03	SM13_03	SM15_03	SM17_03	SM18_03	SM19_03	SM42_03	SM43_03	SM44_03
Glycine	-0.555700	-0.156530	-0.113710	0.205870	0.078660	0.152670	-0.562890	-0.655280	0.053330	-0.241880	0.120650	0.266910	-0.059110	0.035190	-0.336930	0.073210	0.311090	-0.108140	-0.374030	0.683490	0.414310	-0.239670	-0.243690	-0.191530	-0.158620	0.595640	0.574480	0.458390	-0.098350	-0.397510	0.229430	0.329560	0.547310	-0.230970	-0.229240	0.330250	0.560310	-0.218790	-0.347560	0.566960	0.419880	0.013760	0.047030	-0.475670	-0.182650	0.582810	0.567770	0.490130	-0.249670	-0.142150	-0.592310	0.346490	0.841340	0.717550	-0.157920	-0.469930	0.787950	-0.315340	-0.356830	0.098300	0.140750	0.073500	-0.411490	-0.102730	0.086580	-0.060460	-0.077870	0.497220	-0.218840	-0.079020	0.209210	-0.274690	0.012030	-0.351290	-0.109890	-0.066420	-0.738710	-0.326340	-0.671460	-0.422080	-0.009550	0.582030	0.277810	-0.201720	-0.337150	-0.659640	-0.276610	-0.018320	0.280410	-0.422580	-0.440850	0.616730	-0.142930	-0.270540	-0.248050	-0.033080	-0.194420	0.632180	-0.113180	-0.002760	0.381530	0.400780	-0.001360	-0.019990	-0.160410	0.080180	-0.334240	-0.107130	0.440920	0.203940	0.392370	0.182660	0.163470	-0.331800	-0.454810
2-Hydroxyphenylacetic acid	0.320840	-0.079840	0.514940	1.421600	0.205420	-0.069210	0.221770	-0.387120	-0.501530	-0.285640	0.630100	-0.306300	-0.270920	0.460080	-1.255430	-0.521230	-0.408520	-0.287940	-0.497280	-0.452630	0.579280	0.005980	-0.075360	0.133510	-0.169350	-0.519350	-0.579020	-0.490550	-0.078710	0.672830	-0.196440	-0.622090	-0.074760	-0.094010	-0.044600	-1.025060	0.051560	-0.095440	-0.246750	-0.176190	0.044140	0.305790	0.261270	0.707950	0.232290	-0.269390	0.143250	-0.251770	0.032380	0.184920	0.237740	-0.443600	-0.351540	-0.225940	-0.013040	-0.091150	-0.328050	-0.650410	0.313210	0.671240	-0.783420	-0.011100	0.840890	-0.321960	-0.189220	-0.489970	0.141870	-0.105350	0.096690	-0.075100	-0.196620	-0.080700	0.046340	0.187740	-0.234700	0.566350	0.391340	0.149100	0.113210	-0.182360	0.141520	-0.381710	0.039300	0.642360	0.585400	-0.179640	0.009180	-0.671240	-0.638430	0.691220	0.715770	-0.089330	-0.823550	0.066590	0.473960	0.544440	0.171400	0.148620	-0.228390	0.615450	1.633390	0.335870	-0.290530	0.136570	-0.290110	-0.204700	-0.410570	0.634680	0.174530	0.356560	0.287650	-0.713580	-0.033710	0.734400	0.037700
Asparagine	0.007890	0.085780	-0.242400	-0.292470	-0.200650	-0.093280	-0.163680	-0.141960	0.428200	0.049300	-0.482330	0.080270	-0.241050	-0.339550	-0.338330	-0.300680	0.385300	0.205650	0.397540	0.785020	0.405460	0.189030	0.198370	0.207100	-0.187550	0.171670	-0.064820	-0.195360	0.291560	-0.215120	0.626810	-0.028920	0.671350	0.039010	-0.218910	0.194050	0.155720	-0.094250	0.396020	0.814980	0.082260	0.136920	0.386950	-0.293830	0.184440	-0.049410	0.053610	-0.128160	-0.418320	-0.105040	0.619560	-0.143220	0.323240	0.160290	-0.101190	-0.104830	-0.134800	0.056630	-0.116890	-0.345230	-0.161280	0.075000	-0.259850	0.172350	0.023750	-0.043630	-0.299120	-0.018340	-0.019980	-0.430090	0.240840	-0.077860	0.100250	-0.249940	0.134940	0.060660	-0.331290	-0.625590	-0.328280	-0.162100	-0.553390	0.114820	-0.230700	-0.216800	-0.417990	0.140490	-0.660420	-0.376120	-0.260090	0.104180	-0.179370	0.202350	-0.658590	-0.018700	0.685780	0.267280	0.261390	-0.118520	-0.317940	0.557190	0.087040	0.552820	-0.200680	-0.293150	-0.115130	-0.164640	0.555390	-0.403190	0.492880	-0.069450	0.136740	0.393900	0.453170	-0.018210	-0.540580
Proline	0.293310	0.090410	0.174350	-0.083550	-0.512640	-0.509020	0.501910	-0.246630	0.318640	0.342630	-0.258140	-0.096580	-0.135730	0.223310	-0.226950	-0.744950	-0.374080	-0.042200	0.365620	0.692580	0.224650	-0.198340	0.190750	0.220920	-0.467430	-0.225730	-0.477980	0.037190	-0.217920	-0.185270	0.288490	-0.379030	-0.576750	-0.014250	0.111670	-0.297980	-0.090860	0.061190	-0.016800	0.261700	0.259930	-0.165510	-0.093330	-0.006720	-0.231700	-0.365120	-0.325070	-0.112800	-0.454010	0.066460	-0.377680	0.271840	0.245300	0.039740	0.076700	0.120450	0.155950	-0.089340	0.035140	-0.260660	-0.305190	-0.158480	0.417240	-0.063070	0.676260	0.495170	-0.088750	0.284790	0.296390	-0.671210	0.277330	-0.106580	-0.528340	-0.139130	-0.112430	0.521920	-0.504300	0.175420	-0.157650	0.249240	0.757130	-0.090370	0.003660	0.248680	-0.141900	-0.293350	0.236440	0.051260	-0.204760	-0.029460	0.356100	0.016310	-0.191710	0.078830	0.686890	0.345520	0.056950	-0.066960	-0.291710	-0.379210	0.320690	-0.429670	-0.261060	0.386120	-0.282520	0.432760	0.525240	-0.344330	0.358390	0.029140	0.026110	0.092230	0.712820	0.602440	-0.685430
2-Hydroxybenzoic acid	-0.251690	1.284480	1.708280	-0.378460	-0.483620	-0.531400	-0.938600	0.330540	0.606970	-0.171320	-0.684360	0.766240	-0.711150	0.855430	0.138060	0.619550	-0.282040	-0.621690	-0.048570	-0.231160	-0.576650	-0.497440	0.181020	-0.448950	-1.103860	0.332070	-0.527170	0.817110	-0.233690	-0.583330	-0.579750	-0.752540	-0.588080	3.210500	0.824620	-0.574220	-0.213290	-0.657820	-0.084210	-0.586240	-0.765840	-0.777240	0.614310	-0.627910	-0.962140	0.394670	-0.659890	1.333400	-0.318380	-0.438670	-0.217910	-0.362070	-0.512990	-0.584300	3.244880	1.426310	-0.137690	0.699040	0.082710	-0.372740	-0.853370	-1.144040	-0.472770	0.663340	0.669950	0.473140	-0.562550	0.111210	-0.139930	-0.836420	0.510170	0.745930	-0.453070	-0.639670	0.228870	-0.560230	-0.514530	0.044160	-0.465860	-1.091520	0.439190	-0.451130	1.018240	0.216810	-0.274070	-0.525600	-0.544460	-0.293470	-0.554600	3.332750	0.736850	-0.232800	-0.344690	-0.086530	0.209860	0.413580	2.258560	-0.305410	-0.121120	0.007130	-0.539900	-0.319780	-0.514490	-0.387350	0.249700	0.381370	-0.024510	-0.649840	0.642840	-0.432920	-0.739730	0.434430	0.348460	0.322380	1.226390
3-Methyl-2-oxovaleric acid	0.251530	-0.479160	-0.049640	0.249460	0.133790	-0.431380	0.510520	-0.084960	-0.062820	0.094660	0.776210	-0.022070	0.078980	-0.160110	-0.416990	-0.218100	-0.156950	-0.087890	0.058440	0.095440	0.493560	0.070270	0.224090	-0.164100	0.148510	-0.055870	-0.653380	-0.629420	0.249350	0.159100	0.321020	-0.097570	0.035110	-0.605750	-0.176740	0.077680	-0.003270	-0.176000	-0.178680	0.367580	0.385450	0.231390	0.457620	-0.158670	0.260960	0.095540	-0.409430	-0.395290	0.092110	-0.071920	0.117750	-0.152190	-0.278060	-0.021710	-0.279280	0.068320	0.355500	-0.099540	-0.099540	0.161630	-0.179040	0.375640	0.561500	0.092780	-0.266630	0.067850	0.356070	0.018970	0.247230	-0.166430	-0.223780	-0.474290	0.371960	0.529390	-0.333760	0.211810	0.104390	0.138460	-0.343720	-0.241910	-0.270810	-0.113850	-0.799990	-0.131900	0.212400	-0.298510	0.105750	-0.109370	-0.249740	-0.407900	0.349450	0.223440	-0.479870	-0.133210	0.552840	0.255120	-0.135590	0.235080	-0.303640	0.342120	0.242130	0.074140	-0.364170	0.656650	0.235060	-0.306900	-0.144480	0.169830	-0.425730	0.191020	0.234670	-0.198470	0.277960	0.575420	-0.650470
3-Aminobutyric acid	-0.494360	-0.262910	0.347990	0.236410	-0.351140	-0.662860	0.089220	-0.219320	0.330090	0.144580	0.086660	0.575350	0.341420	-0.640020	-0.008520	-0.498740	0.641410	0.814630	0.348760	-0.206110	0.455790	0.637780	-0.674490	0.490410	0.572460	0.155980	-0.392710	-0.571430	0.602090	-0.194500	0.187140	-0.211780	0.419310	0.203510	-0.101060	0.694520	0.159660	0.296700	0.012390	-0.502460	0.448030	0.568810	-0.781370	0.255590	0.576160	0.578870	0.499210	-0.309240	-0.265690	0.201680	0.068490	0.325300	0.367290	0.354200	0.193070	0.529090	0.089170	-0.246970	-0.431450	-0.203880	-0.449930	0.010860	-0.398540	-0.232780	-0.160630	-0.580050	0.038570	0.175820	-0.482080	-0.041420	0.231970	-0.704550	-0.201880	-0.169250	-0.652350	-0.309490	-0.104760	-1.669630	-0.153860	-0.039830	-0.379200	-0.145720	-0.388820	-0.268800	-1.054350	-0.229060	-0.363300	-0.208400	-0.454980	-0.143080	-0.062060	0.304770	-0.120340	0.161120	0.037490	0.564770	0.641950	0.718320	-0.510120	0.658570	0.529060	0.145530	-0.512600	0.484370	0.119530	-0.199220	0.186150	0.049240	0.766840	0.061600	0.441280	0.808060	0.781810	-0.177940	-2.016930
Aconitic acid	0.260240	0.696280	-0.410800	-0.114030	-0.167570	0.327900	0.116380	-0.031830	0.304520	-0.408450	-0.406280	0.481250	-0.155490	-0.289790	-0.234280	-0.074650	-0.136290	-0.734990	0.115960	0.005860	0.042030	-0.366330	0.212280	-0.113020	0.499220	0.505480	-0.420570	0.001550	0.255170	-0.285230	0.008350	-0.805940	0.277210	0.464820	0.040500	0.370840	0.117810	-0.506310	0.068840	0.409450	0.026960	0.143430	0.370560	0.039050	0.223660	0.243020	0.000870	0.257340	-0.026600	-0.198570	-0.507760	0.032400	-0.612640	0.396040	0.445340	-0.406520	0.069940	0.068200	-0.233780	-0.219130	-0.658110	0.005720	0.279740	0.140300	-0.104570	-0.511860	-0.208640	-0.021410	0.128390	-0.327820	-0.008250	-0.113960	-0.002690	-0.334780	-0.010060	0.230690	-0.521500	-0.046390	-0.071650	-0.201070	-0.289620	0.368850	0.265310	-0.143760	0.048320	-0.314040	0.000440	-0.387230	-0.410680	0.607330	-0.003950	0.693590	0.220720	-0.189880	0.427300	0.095350	0.123110	0.154530	-0.169850	0.525470	-0.090830	0.464090	-0.434740	0.087580	0.019800	-0.096200	-0.108150	-0.441600	0.850730	0.038870	-0.342880	0.061450	0.803950	0.421560	-0.528950
IsoCitrate	-0.063490	0.401200	-0.115070	0.045440	0.233720	0.362730	0.101260	0.169490	0.533530	-0.107310	-0.148770	0.077800	-0.124520	-0.380180	-0.185190	-0.204370	0.354250	-0.316750	-0.043300	0.254460	0.252460	-0.165800	0.085550	-0.060580	0.539540	0.534510	-0.209580	-0.047050	0.575140	0.110960	0.245130	-0.262030	-0.722210	0.167730	0.111300	0.731760	0.460900	-0.384670	0.052780	0.338720	0.187030	0.073020	0.248190	0.047460	0.096690	0.543900	0.173420	0.164780	0.392640	-0.376830	-0.713890	-0.009550	-0.165350	0.279000	0.172410	-0.290900	0.253530	-0.080390	-0.276050	-0.167970	-0.373700	0.172710	-0.062850	-0.928260	-0.087500	-0.248210	-0.069360	0.075130	-0.159290	-0.093330	-0.022780	0.123210	0.069640	-0.238890	-0.262660	0.003730	-0.143950	-0.242070	-0.030350	-0.249340	-0.191000	0.045300	0.033790	0.081490	-0.229920	-0.427160	-0.325800	-0.188300	-0.679720	0.327740	-0.125040	0.468510	0.313690	0.238830	0.286510	0.136710	0.121600	0.388390	0.075160	0.593290	0.232250	0.516580	-0.138650	0.213490	0.261310	-0.001940	-0.609450	-0.210200	-1.058730	-0.180990	-0.022830	0.126810	-0.576840	-0.015680	-0.461700
13C3-Lactate	-0.182250	0.059780	0.062950	0.154790	0.215480	0.174690	0.285940	0.008380	0.285560	0.110690	0.300400	0.065750	-0.213590	0.233650	0.120630	-0.465240	0.172230	-0.804550	0.126190	-0.064580	0.000750	0.031400	-0.082150	-0.096340	0.057180	0.129530	0.051200	-0.186980	0.340880	0.132650	0.174170	0.191940	-0.062250	0.277440	0.158570	0.104740	-0.091760	-0.111270	-0.110680	-0.003000	0.173630	0.278060	-0.094470	0.140940	-0.018070	0.147620	0.362200	-0.195030	0.085470	-0.122240	0.054590	0.245380	0.120950	-0.788210	0.349910	-0.013640	0.004950	0.099290	0.200140	0.112910	-0.113880	0.059590	0.307280	-0.164470	-0.175040	0.222120	0.189490	0.033760	-0.015210	0.059210	-0.054410	-0.004150	-0.540870	0.112690	0.071760	-0.243110	0.256320	0.009520	0.154360	-0.071000	-3.458300	-0.046120	-0.091680	0.048980	0.161520	-0.231140	-0.066080	0.274620	0.021830	0.091490	0.140890	0.130180	0.040750	-0.208890	0.135780	0.074160	0.003700	-0.116300	0.195280	-0.460280	0.046980	0.037090	-0.209830	0.141310	0.146640	-0.005470	0.002590	-0.122780	0.068400	0.079900	0.192920	-0.161180	-0.140770	0.043000	0.449580
Hypoxanthine	-0.033010	1.071600	-0.146670	-0.303540	-0.371790	0.123570	0.215990	-0.314130	-0.020210	0.016680	0.574320	-0.334220	0.521310	-0.334020	-0.525500	-0.994470	-0.214030	-0.387360	-0.214330	-0.196110	-0.151360	-0.431300	-0.058880	0.175920	0.377370	-0.103600	-0.766940	0.296740	-0.309100	-0.088940	0.094120	-0.089370	0.688590	0.374220	0.048480	-0.693640	-0.493150	0.090710	-0.862810	0.115420	0.293270	0.284800	0.911750	-0.117970	0.809850	0.642220	-0.096070	0.155020	-0.139890	0.501370	0.378710	0.222800	0.524720	0.344740	0.620570	0.303330	-0.061170	0.871280	-0.066360	0.216970	-0.500010	-0.525720	0.083900	0.426150	-0.145570	0.119850	-0.503060	-0.561050	0.539250	0.765570	-0.547100	-0.486260	-0.663610	0.629530	-0.665400	0.501850	-0.167320	-0.085090	0.015570	-0.119980	-0.427140	0.052030	0.205230	-0.288070	0.402090	0.295040	0.169030	0.140960	0.127480	0.162460	-0.098620	-0.123260	-0.008680	1.433000	-0.121830	0.031980	-0.152610	0.263260	0.064470	0.252260	-0.207480	-0.306850	-0.354460	-0.150360	-0.633230	-0.563040	0.019450	-0.892030	0.069270	0.263680	0.204820	-0.465010	-0.050820	-0.209550	-0.161490
Kynurenine	0.462910	0.294350	0.067440	0.063170	-0.626140	-0.849250	0.231600	-0.924150	-0.739680	-0.143070	-0.079910	0.163160	-0.469920	-0.089300	-0.246390	-0.614850	0.063800	0.090430	0.112630	0.432200	0.509060	0.244250	0.092730	0.129900	0.116770	-0.371560	-0.273780	-0.436170	0.311750	-0.034580	0.199260	-0.204680	0.338260	0.363340	-0.041550	-0.211090	0.261380	0.009980	-0.113240	0.421520	0.055890	0.286580	0.101630	0.005520	-0.304740	-0.407870	-0.485410	-0.002720	-0.227750	0.291890	-0.071320	0.400690	0.524390	0.052080	0.443720	0.396830	-0.087130	0.039630	0.466110	0.251850	-0.230180	0.274420	0.639620	0.145560	-0.086710	0.076930	-0.288060	0.678800	-0.335580	-0.022350	-0.260200	-0.266390	-0.585530	-0.348020	-0.786390	0.398330	-0.114670	-0.654780	-0.163840	-0.490200	-0.454750	-0.223760	-0.631890	-0.044080	-0.211610	-0.533430	0.028460	-0.072310	0.240710	0.680710	-0.035970	-0.254130	-1.130670	0.115450	1.074500	0.363140	0.434060	-0.010850	-0.361710	0.629820	0.519200	-0.074640	0.032150	0.395090	-0.153280	-0.439110	0.719420	0.124730	0.279860	-0.154730	0.355560	0.327100	0.245500	1.000240	-0.600020
TMAO	-0.442410	-0.338190	0.132970	0.663880	-0.193490	0.060790	-0.724920	-1.136130	-0.633520	-1.020490	-0.753660	-0.474300	-0.655560	-0.918890	-0.595090	0.260690	-0.351500	0.111950	-0.547880	0.521880	0.405950	0.086120	0.448010	0.335960	-0.130500	0.004700	0.470390	1.231040	0.743650	0.634690	0.416710	0.341100	0.601990	0.095210	1.045640	0.531690	0.153980	0.029290	-0.349480	-0.143120	0.535330	-0.374880	1.085690	-0.569910	-0.667310	-0.320910	-0.543410	0.068860	0.188520	0.987020	-0.137250	-0.079350	0.161700	0.638560	0.120320	0.766310	0.773480	0.298880	0.533910	0.186500	1.012690	0.730580	0.645390	-1.223450	-0.497880	-1.102680	-0.908330	-0.191770	-0.564970	-0.526420	-0.659950	-0.166680	-0.652820	-1.069860	-0.195340	0.018330	-0.925730	-0.129850	-0.756810	-1.119220	-0.163710	0.212540	-0.168820	-0.048550	-0.428390	-1.172860	-0.907660	0.586110	-0.610000	-0.784910	-0.802030	-0.278900	-1.096550	-0.647130	1.356130	0.310970	2.130770	1.155440	0.635590	1.029510	0.985300	0.203370	-0.174380	-0.298430	0.772960	0.444110	0.822460	0.182220	-0.084670	0.421670	0.445700	0.799600	0.098860	-0.178620	-0.034120
Citraconic acid	0.033880	-0.020680	-0.362900	-0.140240	0.045860	-0.414910	0.535790	-0.257410	-0.311720	0.019360	0.626930	0.604650	-0.217930	-0.324310	0.262210	-0.278220	-0.118400	-0.168410	-0.087720	-1.896000	0.282770	-0.091600	0.051500	-0.154360	0.011140	0.014210	-0.539330	-0.780910	-0.006120	0.053280	0.319450	-0.242790	-0.081890	-0.497180	-0.346570	0.163900	0.045910	-0.131360	-0.074950	0.356290	0.231140	0.276210	0.602270	-0.084370	0.282340	0.071290	-0.136990	-0.330570	0.102120	0.333970	0.202630	0.239600	-0.144460	-0.053930	-0.121670	-0.082910	-0.023280	0.660680	-0.048230	0.266130	-0.277480	0.410700	0.374160	-0.102790	-0.441970	-0.088400	0.241710	0.127610	0.298230	-0.216290	-0.093950	-0.370580	0.279490	0.172920	-0.300080	0.171340	0.092750	0.212110	-0.219790	-0.201610	-0.302580	-0.143910	-0.348740	-0.215780	-0.153140	-0.214970	0.111850	-0.057470	-0.261630	-0.175540	0.507180	0.213710	-0.016760	-0.060210	0.254320	0.288580	-0.036190	0.487580	-0.104460	0.136110	0.258330	0.184750	-0.341490	0.603710	0.113250	-0.333170	0.008460	0.012500	0.675460	0.449090	0.038330	0.225510	0.169520	0.342750	-0.506230
Citrate	-0.063500	0.382620	-0.121620	0.036410	0.238430	0.362730	0.095380	0.163010	0.528290	-0.112100	-0.149600	0.071210	-0.131590	-0.382610	-0.191390	-0.210930	0.349080	-0.320250	-0.016680	0.247700	0.284970	-0.172550	0.124890	-0.063280	0.534330	0.563300	-0.216620	-0.054100	0.569460	0.142240	0.248030	-0.269890	-0.728820	0.162010	0.118680	0.727660	0.462420	-0.386210	0.046200	0.342500	0.181290	0.074610	0.241970	0.044540	0.104110	0.581690	0.177030	0.158520	0.401380	-0.393510	-0.657920	-0.071130	-0.168300	0.276930	0.166120	-0.286610	0.248190	-0.086480	-0.281190	-0.176530	-0.380780	0.166150	-0.060200	-0.932220	-0.089310	-0.255460	-0.060980	0.069380	-0.166160	-0.089890	-0.022400	0.118010	0.126170	-0.234950	-0.226200	-0.000800	-0.189590	-0.198700	-0.097930	-0.246640	-0.196810	0.040110	0.038060	0.081650	-0.226340	-0.389400	-0.333080	-0.190860	-0.667910	0.331460	-0.131880	0.463370	0.309950	0.232960	0.324270	0.140590	0.116000	0.385580	0.068390	0.586570	0.225810	0.511050	-0.136950	0.219080	0.228630	0.022810	-0.604300	-0.217640	-1.021300	-0.208150	-0.011010	0.123810	-0.558660	-0.013400	-0.514490
Lactate	0.737070	0.377740	-0.497440	-0.289540	-0.356670	0.389200	0.341720	0.012280	0.039480	0.276420	0.383610	-0.008580	-0.302180	-0.508400	-0.137630	-0.276060	-0.494060	-0.780830	-0.174250	-0.108120	-0.069330	-0.795990	-0.401070	0.110800	0.220670	0.222090	0.037930	-0.222140	0.124130	0.009570	-0.012340	-0.231080	-0.949470	0.227010	-0.088750	-0.172350	-0.572690	-0.316560	-0.951830	0.281600	0.199600	-0.452450	-0.048160	-0.005110	0.298040	0.209470	0.142530	-0.266670	0.085170	-0.293150	0.080040	-0.188370	0.271880	-0.800230	-0.193710	-0.726400	0.516820	0.573790	0.801550	0.341460	-0.602110	0.426660	0.590210	0.056360	-0.719720	0.405330	0.797780	0.165310	0.546170	0.810030	-0.312230	0.186670	0.081820	0.523050	0.466560	-0.068870	-0.166770	0.170120	0.053650	0.160590	-0.124120	0.249020	-0.574800	-0.201610	0.409740	-0.281380	0.089660	0.698950	-0.333540	-0.114640	0.746550	0.199210	1.125590	0.156660	0.715720	0.420870	-0.605040	0.257270	0.414680	0.092370	-0.403110	-0.310540	-0.794720	-0.066930	-0.056850	-0.294630	-0.219860	-0.158520	-0.618330	0.179230	-0.433200	0.084550	0.050220	0.744570	-0.233740
Glycocyamine	-0.309360	-0.027730	-0.100850	0.338070	0.167340	0.050900	-0.244480	-0.061900	-0.356570	-0.161960	-0.396610	-0.306680	0.131780	0.213760	-0.223000	0.003090	-0.023040	0.351350	0.090180	-0.287710	0.029550	0.260910	0.469460	-0.216860	-0.302780	-0.181900	0.244570	0.264510	-0.057130	0.275990	0.118050	0.532030	-0.058880	0.606020	-0.005310	-0.158160	-0.118240	-0.009970	0.128310	-0.098040	0.045480	-0.169150	-0.184440	0.423760	0.090520	-0.229210	0.300790	-0.061110	0.095280	-0.038530	0.288560	0.385190	0.070130	0.049400	0.069680	0.163080	0.509330	0.036540	-0.041580	-0.281020	0.266740	-0.020440	-0.121710	-0.722170	0.212000	-0.099920	-0.319260	-0.314710	-0.555630	-0.213640	-0.161090	0.217930	0.117280	0.336770	-0.304180	-0.152560	0.222750	0.291330	0.287290	0.121890	-0.058270	0.080970	-0.114610	0.003490	0.018630	-0.109510	-0.492130	-0.005640	0.210780	-0.388980	0.228790	-0.121740	0.208450	0.207150	0.254740	-0.178710	-0.384220	-0.285460	0.494880	-0.117960	-0.114470	-0.170010	0.398130	0.276080	0.033310	0.247980	0.116800	0.331090	-0.521070	-0.453610	-0.234730	-0.344480	-0.284900	-0.318360	0.407490
Indole	-0.508650	-0.435030	0.126750	0.455070	0.190710	0.251130	-0.381190	-0.249660	-0.148130	-0.256980	-0.131500	-0.460630	0.190000	-0.355600	0.029500	-0.076620	-0.057720	0.091320	-0.213610	-0.455540	-0.347860	0.042540	1.304370	0.295740	-0.041760	-0.193840	1.331980	0.180500	0.630320	-0.287090	1.407210	1.265340	0.091520	0.274910	0.603110	-0.115250	-0.679990	-0.124880	-0.126380	-0.248870	-0.440260	-0.551710	0.027310	0.093380	-0.184070	0.542710	-0.193590	-0.465910	0.225740	-0.051920	1.296480	0.460160	0.872420	-0.296800	0.774100	0.260650	0.133570	0.033400	0.798770	0.180610	0.092580	0.322490	0.655630	0.043620	0.660200	-0.578830	-0.522210	-0.049960	-0.428970	0.100880	-0.269150	0.262920	-0.253440	-0.413130	-0.102800	-0.209770	-0.554130	-0.092280	-0.551030	-0.094750	-0.371590	-0.174560	0.506920	-0.476860	0.236700	-0.488860	-0.297000	-0.103590	-0.074350	-0.579450	-0.303710	0.362070	-0.540180	-0.451680	-0.027230	-0.392830	0.119270	-0.024840	0.013310	-0.271510	0.214930	-0.417620	-0.231400	-0.407690	0.078700	0.146180	-0.160010	0.041660	-0.012480	-0.530290	-0.060050	-0.477310	0.450600	0.732470	-0.425900
ATP	0.388300	0.281690	-0.487270	-0.926610	-0.043250	-1.256550	-0.587230	-0.100540	0.491120	0.148730	-0.283580	0.070080	0.048330	-0.167040	-0.412160	-0.646240	-0.194070	-0.165590	-1.035210	0.795960	0.846990	0.105370	0.030210	0.067870	0.444130	-0.049830	-0.282020	0.138450	-0.165610	-0.028680	0.010200	0.440300	0.839490	-0.092100	-0.007450	-0.101850	-0.187960	-0.514340	-0.559730	0.662580	0.149080	0.278930	-0.175850	-0.216530	0.332510	-0.404110	0.247270	0.190380	-0.333980	0.315870	0.823580	0.098880	0.523250	0.049650	-0.181250	0.214120	0.195460	2.359630	-0.396620	-0.135100	0.273320	-0.560590	0.426780	0.811680	0.107680	-0.160150	-0.750140	-0.574350	0.233620	-0.549070	0.096290	-0.424500	-0.348470	-0.784260	-0.839550	0.629770	-0.383230	-0.549900	-0.737050	0.005630	-0.292890	-0.453400	-0.194110	-0.254120	-0.369430	0.148380	-0.399320	-0.092560	-0.182310	-0.553400	0.013090	-0.016570	-0.249610	0.225580	0.619940	0.596360	0.168240	0.739370	0.233090	0.550070	0.360030	-0.039340	-0.316050	0.023700	0.052650	0.338860	0.637170	-0.475870	0.344490	0.451420	-0.323720	0.541270	1.002120	0.439060	-0.645710
Urate	-0.015130	0.526200	0.311230	0.128980	-0.590430	-0.555210	0.209480	-0.094860	-0.249130	-0.046590	-0.222040	0.043980	0.072890	-0.321430	-0.205500	-0.427370	-0.105150	0.404660	0.183190	0.085650	0.419490	0.099830	0.296870	0.350740	-0.131280	-0.365300	-1.280930	-0.227100	-0.062570	-0.229750	0.121130	-0.189040	0.441810	0.358280	0.055100	-0.573350	0.105990	0.210700	0.040800	0.372930	0.176970	-0.048740	0.600800	0.537270	-0.310780	0.056180	-0.315710	0.049620	-0.251100	-0.022980	-0.393210	0.281630	0.430890	0.180330	0.496800	0.072420	0.012550	0.212550	0.343400	0.531280	-0.706920	-0.258620	0.368000	0.027440	-0.271930	0.381010	-0.270760	-0.032610	-0.070280	-0.037530	-0.074400	-0.173940	-0.135910	0.015830	-0.108510	0.284450	0.053990	0.214070	0.093160	0.044520	-0.208680	-0.370170	0.122330	-0.327010	-0.105000	0.282300	-0.024170	-0.570240	-0.486950	0.609210	-0.029020	0.129430	-0.122510	0.030670	0.272200	0.140040	0.186750	0.166770	-0.401500	0.647660	0.033120	0.039330	-0.638220	0.384500	0.182160	-0.513580	0.183840	-0.290660	-0.093480	-0.247050	0.238730	0.197340	0.303590	0.015980	-0.666680
